,Time,0,1,2,3
537,2021-01-22 15:46:34.000170,False,False,False,False
538,2021-01-22 15:46:35.000148,False,False,False,False
539,2021-01-22 15:46:36.000149,False,False,False,False
540,2021-01-22 15:46:37.000081,False,False,False,False
541,2021-01-22 15:46:38.000508,False,False,False,False
542,2021-01-22 15:46:39.000493,False,False,False,False
543,2021-01-22 15:46:40.000092,False,False,False,False
544,2021-01-22 15:46:41.000311,False,False,False,False
545,2021-01-22 15:46:42.000247,False,False,False,False
546,2021-01-22 15:46:43.000278,False,False,False,False
547,2021-01-22 15:46:44.000476,False,False,False,False
548,2021-01-22 15:46:45.000475,False,False,False,False
549,2021-01-22 15:46:46.000172,False,False,False,False
550,2021-01-22 15:46:47.000511,False,False,False,False
551,2021-01-22 15:46:48.000236,False,False,False,False
552,2021-01-22 15:46:49.000526,False,False,False,False
553,2021-01-22 15:46:50.000094,False,False,False,False
554,2021-01-22 15:46:51.000342,False,False,False,False
555,2021-01-22 15:46:52.000042,False,False,False,False
556,2021-01-22 15:46:53.000112,False,False,False,False
557,2021-01-22 15:46:54.000021,False,False,False,False
558,2021-01-22 15:46:55.000064,False,False,False,False
559,2021-01-22 15:46:56.000076,False,False,False,False
560,2021-01-22 15:46:57.000395,False,False,False,False
561,2021-01-22 15:46:58.000022,False,False,False,False
562,2021-01-22 15:46:59.000387,False,False,False,False
563,2021-01-22 15:47:00.000095,False,False,False,False
564,2021-01-22 15:47:01.000358,False,False,False,False
565,2021-01-22 15:47:02.000002,False,False,False,False
566,2021-01-22 15:47:03.000027,False,False,False,False
567,2021-01-22 15:47:04.000318,False,False,False,False
568,2021-01-22 15:47:05.000359,False,False,False,False
569,2021-01-22 15:47:06.000149,False,False,False,False
570,2021-01-22 15:47:07.000098,False,False,False,False
571,2021-01-22 15:47:08.000293,False,False,False,False
572,2021-01-22 15:47:09.000349,False,False,False,False
573,2021-01-22 15:47:10.000110,False,False,False,False
574,2021-01-22 15:47:11.000105,False,False,False,False
575,2021-01-22 15:47:12.000488,False,False,False,False
576,2021-01-22 15:47:13.000458,False,False,False,False
577,2021-01-22 15:47:14.000052,False,False,False,False
578,2021-01-22 15:47:15.000216,False,False,False,False
579,2021-01-22 15:47:16.000402,False,False,False,False
580,2021-01-22 15:47:17.000246,False,False,False,False
581,2021-01-22 15:47:18.000116,False,False,False,False
582,2021-01-22 15:47:19.000323,False,False,False,False
583,2021-01-22 15:47:20.000064,False,False,False,False
584,2021-01-22 15:47:21.000405,False,False,False,False
585,2021-01-22 15:47:22.000102,False,False,False,False
586,2021-01-22 15:47:23.000102,False,False,False,False
587,2021-01-22 15:47:24.000421,False,False,False,False
588,2021-01-22 15:47:25.000409,False,False,False,False
589,2021-01-22 15:47:26.000208,False,False,False,False
590,2021-01-22 15:47:27.000300,False,False,False,False
591,2021-01-22 15:47:28.000519,False,False,False,False
592,2021-01-22 15:47:29.000025,False,False,False,False
593,2021-01-22 15:47:30.000224,False,False,False,False
594,2021-01-22 15:47:31.000001,False,False,False,False
595,2021-01-22 15:47:32.000516,False,False,False,False
596,2021-01-22 15:47:33.000227,False,False,False,False
597,2021-01-22 15:47:34.000271,False,False,False,False
598,2021-01-22 15:47:35.000314,False,False,False,False
599,2021-01-22 15:47:36.000177,False,False,False,False
600,2021-01-22 15:47:37.000051,False,False,False,False
601,2021-01-22 15:47:38.000187,False,False,False,False
602,2021-01-22 15:47:39.000555,False,False,False,False
603,2021-01-22 15:47:40.000066,False,False,False,False
604,2021-01-22 15:47:41.000011,False,False,False,False
605,2021-01-22 15:47:42.000290,False,False,False,False
606,2021-01-22 15:47:43.000425,False,False,False,False
607,2021-01-22 15:47:44.000299,False,False,False,False
608,2021-01-22 15:47:45.000255,False,False,False,False
609,2021-01-22 15:47:46.000241,False,False,False,False
610,2021-01-22 15:47:47.000116,False,False,False,False
611,2021-01-22 15:47:48.000415,False,False,False,False
612,2021-01-22 15:47:49.000289,False,False,False,False
613,2021-01-22 15:47:50.000034,False,False,False,False
614,2021-01-22 15:47:51.000255,False,False,False,False
615,2021-01-22 15:47:52.000457,False,False,False,False
616,2021-01-22 15:47:53.000486,False,False,False,False
617,2021-01-22 15:47:54.000438,False,False,False,False
618,2021-01-22 15:47:55.000244,False,False,False,False
619,2021-01-22 15:47:56.000047,False,False,False,False
620,2021-01-22 15:47:57.000175,False,False,False,False
621,2021-01-22 15:47:58.000554,False,False,False,False
622,2021-01-22 15:47:59.000525,False,False,False,False
623,2021-01-22 15:48:00.000406,False,False,False,False
624,2021-01-22 15:48:01.000119,False,False,False,False
625,2021-01-22 15:48:02.000169,False,False,False,False
626,2021-01-22 15:48:03.000118,False,False,False,False
627,2021-01-22 15:48:04.000024,False,False,False,False
628,2021-01-22 15:48:05.000491,False,False,False,False
629,2021-01-22 15:48:06.000266,False,False,False,False
630,2021-01-22 15:48:07.000294,False,False,False,False
631,2021-01-22 15:48:08.000145,False,False,False,False
632,2021-01-22 15:48:09.000026,False,False,False,False
633,2021-01-22 15:48:10.000209,False,False,False,False
634,2021-01-22 15:48:11.000327,False,False,False,False
635,2021-01-22 15:48:12.000164,False,False,False,False
636,2021-01-22 15:48:13.000125,False,False,False,False
637,2021-01-22 15:48:14.000178,False,False,False,False
638,2021-01-22 15:48:15.000437,False,False,False,False
639,2021-01-22 15:48:16.000304,False,False,False,False
640,2021-01-22 15:48:17.000419,False,False,False,False
641,2021-01-22 15:48:18.000186,False,False,False,False
642,2021-01-22 15:48:19.000395,False,False,False,False
643,2021-01-22 15:48:20.000110,False,False,False,False
644,2021-01-22 15:48:21.000107,False,False,False,False
645,2021-01-22 15:48:22.000481,False,False,False,False
646,2021-01-22 15:48:23.000135,False,False,False,False
647,2021-01-22 15:48:24.000359,False,False,False,False
648,2021-01-22 15:48:25.000489,False,False,False,False
649,2021-01-22 15:48:26.000103,False,False,False,False
650,2021-01-22 15:48:27.000659,False,False,False,False
651,2021-01-22 15:48:28.000430,False,False,False,False
652,2021-01-22 15:48:29.000083,False,False,False,False
653,2021-01-22 15:48:30.000191,False,False,False,False
654,2021-01-22 15:48:31.000417,False,False,False,False
655,2021-01-22 15:48:32.000390,False,False,False,False
656,2021-01-22 15:48:33.000314,False,False,False,False
657,2021-01-22 15:48:34.000142,False,False,False,False
658,2021-01-22 15:48:35.000637,False,False,False,False
659,2021-01-22 15:48:36.000244,False,False,False,False
660,2021-01-22 15:48:37.000498,False,False,False,False
661,2021-01-22 15:48:38.000508,False,False,False,False
662,2021-01-22 15:48:39.000295,False,False,False,False
663,2021-01-22 15:48:40.000007,False,False,False,False
664,2021-01-22 15:48:41.000509,False,False,False,False
665,2021-01-22 15:48:42.000067,False,False,False,False
666,2021-01-22 15:48:43.000385,False,False,False,False
667,2021-01-22 15:48:44.000706,False,False,False,False
668,2021-01-22 15:48:45.000323,False,False,False,False
669,2021-01-22 15:48:46.000536,False,False,False,False
670,2021-01-22 15:48:47.000198,False,False,False,False
671,2021-01-22 15:48:48.000480,False,False,False,False
672,2021-01-22 15:48:49.000460,False,False,False,False
673,2021-01-22 15:48:50.000172,False,False,False,False
674,2021-01-22 15:48:51.000465,False,False,False,False
675,2021-01-22 15:48:52.000008,False,False,False,False
676,2021-01-22 15:48:53.000564,False,False,False,False
677,2021-01-22 15:48:54.000387,False,False,False,False
678,2021-01-22 15:48:55.000107,False,False,False,False
679,2021-01-22 15:48:56.000245,False,False,False,False
680,2021-01-22 15:48:57.000337,False,False,False,False
681,2021-01-22 15:48:58.000277,False,False,False,False
682,2021-01-22 15:48:59.000365,False,False,False,False
683,2021-01-22 15:49:00.000012,False,False,False,False
684,2021-01-22 15:49:01.000466,False,False,False,False
685,2021-01-22 15:49:02.000267,False,False,False,False
686,2021-01-22 15:49:03.000050,False,False,False,False
687,2021-01-22 15:49:04.000502,False,False,False,False
688,2021-01-22 15:49:05.000190,False,False,False,False
689,2021-01-22 15:49:06.000518,False,False,False,False
690,2021-01-22 15:49:07.000177,False,False,False,False
691,2021-01-22 15:49:08.000441,False,False,False,False
692,2021-01-22 15:49:09.000033,False,False,False,False
693,2021-01-22 15:49:10.000470,False,False,False,False
694,2021-01-22 15:49:11.000032,False,False,False,False
695,2021-01-22 15:49:12.000060,False,False,False,False
696,2021-01-22 15:49:13.000323,False,False,False,False
697,2021-01-22 15:49:14.000007,False,False,False,False
698,2021-01-22 15:49:15.000353,False,False,False,False
699,2021-01-22 15:49:16.000290,False,False,False,False
700,2021-01-22 15:49:17.000036,False,False,False,False
701,2021-01-22 15:49:18.000052,False,False,False,False
702,2021-01-22 15:49:19.000034,False,False,False,False
703,2021-01-22 15:49:20.000260,False,False,False,False
704,2021-01-22 15:49:21.000302,False,False,False,False
705,2021-01-22 15:49:22.000019,False,False,False,False
706,2021-01-22 15:49:23.000155,False,False,False,False
707,2021-01-22 15:49:24.000168,False,False,False,False
708,2021-01-22 15:49:25.000473,False,False,False,False
709,2021-01-22 15:49:26.000472,False,False,False,False
710,2021-01-22 15:49:27.000357,False,False,False,False
711,2021-01-22 15:49:28.000125,False,False,False,False
712,2021-01-22 15:49:29.000354,False,False,False,False
713,2021-01-22 15:49:30.000153,False,False,False,False
714,2021-01-22 15:49:31.000084,False,False,False,False
715,2021-01-22 15:49:32.000038,False,False,False,False
716,2021-01-22 15:49:33.000303,False,False,False,False
717,2021-01-22 15:49:34.000033,False,False,False,False
718,2021-01-22 15:49:35.000272,False,False,False,False
719,2021-01-22 15:49:36.000273,False,False,False,False
720,2021-01-22 15:49:37.000357,False,False,False,False
721,2021-01-22 15:49:38.000292,False,False,False,False
722,2021-01-22 15:49:39.000331,False,False,False,False
723,2021-01-22 15:49:40.000439,False,False,False,False
724,2021-01-22 15:49:41.000376,False,False,False,False
725,2021-01-22 15:49:42.000306,False,False,False,False
726,2021-01-22 15:49:43.000340,False,False,False,False
727,2021-01-22 15:49:44.000421,False,False,False,False
728,2021-01-22 15:49:45.000127,False,False,False,False
729,2021-01-22 15:49:46.000168,False,False,False,False
730,2021-01-22 15:49:47.000273,False,False,False,False
731,2021-01-22 15:49:48.000445,False,False,False,False
732,2021-01-22 15:49:49.000258,False,False,False,False
733,2021-01-22 15:49:50.000179,False,False,False,False
734,2021-01-22 15:49:51.000134,False,False,False,False
735,2021-01-22 15:49:52.000188,False,False,False,False
736,2021-01-22 15:49:53.000441,False,False,False,False
737,2021-01-22 15:49:54.000100,False,False,False,False
738,2021-01-22 15:49:55.000355,False,False,False,False
739,2021-01-22 15:49:56.000210,False,False,False,False
740,2021-01-22 15:49:57.000249,False,False,False,False
741,2021-01-22 15:49:58.000065,False,False,False,False
742,2021-01-22 15:49:59.000331,False,False,False,False
743,2021-01-22 15:50:00.000458,False,False,False,False
744,2021-01-22 15:50:01.000443,False,False,False,False
745,2021-01-22 15:50:02.000225,False,False,False,False
746,2021-01-22 15:50:03.000425,False,False,False,False
747,2021-01-22 15:50:04.000188,False,False,False,False
748,2021-01-22 15:50:05.000156,False,False,False,False
749,2021-01-22 15:50:06.000319,False,False,False,False
750,2021-01-22 15:50:07.000268,False,False,False,False
751,2021-01-22 15:50:08.000237,False,False,False,False
752,2021-01-22 15:50:09.000287,False,False,False,False
753,2021-01-22 15:50:10.000166,False,False,False,False
754,2021-01-22 15:50:11.000229,False,False,False,False
755,2021-01-22 15:50:12.000089,False,False,False,False
756,2021-01-22 15:50:13.000148,False,False,False,False
757,2021-01-22 15:50:14.000111,False,False,False,False
758,2021-01-22 15:50:15.000080,False,False,False,False
759,2021-01-22 15:50:16.000160,False,False,False,False
760,2021-01-22 15:50:17.000429,False,False,False,False
761,2021-01-22 15:50:18.000445,False,False,False,False
762,2021-01-22 15:50:19.000416,False,False,False,False
763,2021-01-22 15:50:20.000457,False,False,False,False
764,2021-01-22 15:50:21.000406,False,False,False,False
765,2021-01-22 15:50:22.000335,False,False,False,False
766,2021-01-22 15:50:23.000488,False,False,False,False
767,2021-01-22 15:50:24.000343,False,False,False,False
768,2021-01-22 15:50:25.000254,False,False,False,False
769,2021-01-22 15:50:26.000172,False,False,False,False
770,2021-01-22 15:50:27.000131,False,False,False,False
771,2021-01-22 15:50:28.000036,False,False,False,False
772,2021-01-22 15:50:29.000202,False,False,False,False
773,2021-01-22 15:50:30.000271,False,False,False,False
774,2021-01-22 15:50:31.000392,False,False,False,False
775,2021-01-22 15:50:32.000100,False,False,False,False
776,2021-01-22 15:50:33.000035,False,False,False,False
777,2021-01-22 15:50:34.000245,False,False,False,False
778,2021-01-22 15:50:35.000361,False,False,False,False
779,2021-01-22 15:50:36.000154,False,False,False,False
780,2021-01-22 15:50:37.000308,False,False,False,False
781,2021-01-22 15:50:38.000281,False,False,False,False
782,2021-01-22 15:50:39.000302,False,False,False,False
783,2021-01-22 15:50:40.000465,False,False,False,False
784,2021-01-22 15:50:41.000162,False,False,False,False
785,2021-01-22 15:50:42.000276,False,False,False,False
786,2021-01-22 15:50:43.000378,False,False,False,False
787,2021-01-22 15:50:44.000074,False,False,False,False
788,2021-01-22 15:50:45.000185,False,False,False,False
789,2021-01-22 15:50:46.000013,False,False,False,False
790,2021-01-22 15:50:47.000140,False,False,False,False
791,2021-01-22 15:50:48.000080,False,False,False,False
792,2021-01-22 15:50:49.000178,False,False,False,False
793,2021-01-22 15:50:50.000332,False,False,False,False
794,2021-01-22 15:50:51.000057,False,False,False,False
795,2021-01-22 15:50:52.000045,False,False,False,False
796,2021-01-22 15:50:53.000396,False,False,False,False
797,2021-01-22 15:50:54.000277,False,False,False,False
798,2021-01-22 15:50:55.000314,False,False,False,False
799,2021-01-22 15:50:56.000189,False,False,False,False
800,2021-01-22 15:50:57.000026,False,False,False,False
801,2021-01-22 15:50:58.000007,False,False,False,False
802,2021-01-22 15:50:59.000279,False,False,False,False
803,2021-01-22 15:51:00.000208,False,False,False,False
804,2021-01-22 15:51:01.000222,False,False,False,False
805,2021-01-22 15:51:02.000371,False,False,False,False
806,2021-01-22 15:51:03.000180,False,False,False,False
807,2021-01-22 15:51:04.000468,False,False,False,False
808,2021-01-22 15:51:05.000136,False,False,False,False
809,2021-01-22 15:51:06.000325,False,False,False,False
810,2021-01-22 15:51:07.000230,False,False,False,False
811,2021-01-22 15:51:08.000323,False,False,False,False
812,2021-01-22 15:51:09.000444,False,False,False,False
813,2021-01-22 15:51:10.000073,False,False,False,False
814,2021-01-22 15:51:11.000080,False,False,False,False
815,2021-01-22 15:51:12.000351,False,False,False,False
816,2021-01-22 15:51:13.000374,False,False,False,False
817,2021-01-22 15:51:14.000105,False,False,False,False
818,2021-01-22 15:51:15.000052,False,False,False,False
819,2021-01-22 15:51:16.000337,False,False,False,False
820,2021-01-22 15:51:17.000181,False,False,False,False
821,2021-01-22 15:51:18.000410,False,False,False,False
822,2021-01-22 15:51:19.000459,False,False,False,False
823,2021-01-22 15:51:20.000252,False,False,False,False
824,2021-01-22 15:51:21.000400,False,False,False,False
825,2021-01-22 15:51:22.000157,False,False,False,False
826,2021-01-22 15:51:23.000410,False,False,False,False
827,2021-01-22 15:51:24.000425,False,False,False,False
828,2021-01-22 15:51:25.000207,False,False,False,False
829,2021-01-22 15:51:26.000189,False,False,False,False
830,2021-01-22 15:51:27.000430,False,False,False,False
831,2021-01-22 15:51:28.000008,False,False,False,False
832,2021-01-22 15:51:29.000263,False,False,False,False
833,2021-01-22 15:51:30.000030,False,False,False,False
834,2021-01-22 15:51:31.000156,False,False,False,False
835,2021-01-22 15:51:32.000312,False,False,False,False
836,2021-01-22 15:51:33.000135,False,False,False,False
837,2021-01-22 15:51:34.000101,False,False,False,False
838,2021-01-22 15:51:35.000005,False,False,False,False
839,2021-01-22 15:51:36.000379,False,False,False,False
840,2021-01-22 15:51:37.000404,False,False,False,False
841,2021-01-22 15:51:38.000475,False,False,False,False
842,2021-01-22 15:51:39.000214,False,False,False,False
843,2021-01-22 15:51:40.000257,False,False,False,False
844,2021-01-22 15:51:41.000004,False,False,False,False
845,2021-01-22 15:51:42.000105,False,False,False,False
846,2021-01-22 15:51:43.000130,False,False,False,False
847,2021-01-22 15:51:44.000381,False,False,False,False
848,2021-01-22 15:51:45.000369,False,False,False,False
849,2021-01-22 15:51:46.000519,False,False,False,False
850,2021-01-22 15:51:47.000347,False,False,False,False
851,2021-01-22 15:51:48.000079,False,False,False,False
852,2021-01-22 15:51:49.000291,False,False,False,False
853,2021-01-22 15:51:50.000441,False,False,False,False
854,2021-01-22 15:51:51.000067,False,False,False,False
855,2021-01-22 15:51:52.000157,False,False,False,False
856,2021-01-22 15:51:53.000286,False,False,False,False
857,2021-01-22 15:51:54.000060,False,False,False,False
858,2021-01-22 15:51:55.000320,False,False,False,False
859,2021-01-22 15:51:56.000008,False,False,False,False
860,2021-01-22 15:51:57.000541,False,False,False,False
861,2021-01-22 15:51:58.000070,False,False,False,False
862,2021-01-22 15:51:59.000500,False,False,False,False
863,2021-01-22 15:52:00.000293,False,False,False,False
864,2021-01-22 15:52:01.000548,False,False,False,False
865,2021-01-22 15:52:02.000094,False,False,False,False
866,2021-01-22 15:52:03.000582,False,False,False,False
867,2021-01-22 15:52:04.000495,False,False,False,False
868,2021-01-22 15:52:05.000200,False,False,False,False
869,2021-01-22 15:52:06.000316,False,False,False,False
870,2021-01-22 15:52:07.000281,False,False,False,False
871,2021-01-22 15:52:08.000216,False,False,False,False
872,2021-01-22 15:52:09.000387,False,False,False,False
873,2021-01-22 15:52:10.000223,False,False,False,False
874,2021-01-22 15:52:11.000236,False,False,False,False
875,2021-01-22 15:52:12.000554,False,False,False,False
876,2021-01-22 15:52:13.000446,False,False,False,False
877,2021-01-22 15:52:14.000254,False,False,False,False
878,2021-01-22 15:52:15.000379,False,False,False,False
879,2021-01-22 15:52:16.000387,False,False,False,False
880,2021-01-22 15:52:17.000184,False,False,False,False
881,2021-01-22 15:52:18.000177,False,False,False,False
882,2021-01-22 15:52:19.000178,False,False,False,False
883,2021-01-22 15:52:20.000711,False,False,False,False
884,2021-01-22 15:52:21.000272,False,False,False,False
885,2021-01-22 15:52:22.000212,False,False,False,False
886,2021-01-22 15:52:23.000478,False,False,False,False
887,2021-01-22 15:52:24.000183,False,False,False,False
888,2021-01-22 15:52:25.000203,False,False,False,False
889,2021-01-22 15:52:26.000313,False,False,False,False
890,2021-01-22 15:52:27.000305,False,False,False,False
891,2021-01-22 15:52:28.000319,False,False,False,False
892,2021-01-22 15:52:29.000024,False,False,False,False
893,2021-01-22 15:52:30.000469,False,False,False,False
894,2021-01-22 15:52:31.000002,False,False,False,False
895,2021-01-22 15:52:32.000493,False,False,False,False
896,2021-01-22 15:52:33.000010,False,False,False,False
897,2021-01-22 15:52:34.000332,False,False,False,False
898,2021-01-22 15:52:35.000290,False,False,False,False
899,2021-01-22 15:52:36.000514,False,False,False,False
900,2021-01-22 15:52:37.000454,False,False,False,False
901,2021-01-22 15:52:38.000418,False,False,False,False
902,2021-01-22 15:52:39.000170,False,False,False,False
903,2021-01-22 15:52:40.000215,False,False,False,False
904,2021-01-22 15:52:41.000234,False,False,False,False
905,2021-01-22 15:52:42.000297,False,False,False,False
906,2021-01-22 15:52:43.000114,False,False,False,False
907,2021-01-22 15:52:44.000380,False,False,False,False
908,2021-01-22 15:52:45.000176,False,False,False,False
909,2021-01-22 15:52:46.000069,False,False,False,False
910,2021-01-22 15:52:47.000213,False,False,False,False
911,2021-01-22 15:52:48.000054,False,False,False,False
912,2021-01-22 15:52:49.000298,False,False,False,False
913,2021-01-22 15:52:50.000076,False,False,False,False
914,2021-01-22 15:52:51.000420,False,False,False,False
915,2021-01-22 15:52:52.000546,False,False,False,False
916,2021-01-22 15:52:53.000364,False,False,False,False
917,2021-01-22 15:52:54.000122,False,False,False,False
918,2021-01-22 15:52:55.000485,False,False,False,False
919,2021-01-22 15:52:56.000269,False,False,False,False
920,2021-01-22 15:52:57.000401,False,False,False,False
921,2021-01-22 15:52:58.000363,False,False,False,False
922,2021-01-22 15:52:59.000363,False,False,False,False
923,2021-01-22 15:53:00.000465,False,False,False,False
924,2021-01-22 15:53:01.000266,False,False,False,False
925,2021-01-22 15:53:02.000335,False,False,False,False
926,2021-01-22 15:53:03.000224,False,False,False,False
927,2021-01-22 15:53:04.000250,False,False,False,False
928,2021-01-22 15:53:05.000315,False,False,False,False
929,2021-01-22 15:53:06.000002,False,False,False,False
930,2021-01-22 15:53:07.000075,False,False,False,False
931,2021-01-22 15:53:08.000445,False,False,False,False
932,2021-01-22 15:53:09.000319,False,False,False,False
933,2021-01-22 15:53:10.000050,False,False,False,False
934,2021-01-22 15:53:11.000219,False,False,False,False
935,2021-01-22 15:53:12.000092,False,False,False,False
936,2021-01-22 15:53:13.000143,False,False,False,False
937,2021-01-22 15:53:14.000122,False,False,False,False
938,2021-01-22 15:53:15.000032,False,False,False,False
939,2021-01-22 15:53:16.000220,False,False,False,False
940,2021-01-22 15:53:17.000441,False,False,False,False
941,2021-01-22 15:53:18.000292,False,False,False,False
942,2021-01-22 15:53:19.000203,False,False,False,False
943,2021-01-22 15:53:20.000161,False,False,False,False
944,2021-01-22 15:53:21.000498,False,False,False,False
945,2021-01-22 15:53:22.000399,False,False,False,False
946,2021-01-22 15:53:23.000062,False,False,False,False
947,2021-01-22 15:53:24.000120,False,False,False,False
948,2021-01-22 15:53:25.000347,False,False,False,False
949,2021-01-22 15:53:26.000171,False,False,False,False
950,2021-01-22 15:53:27.000072,False,False,False,False
951,2021-01-22 15:53:28.000093,False,False,False,False
952,2021-01-22 15:53:29.000083,False,False,False,False
953,2021-01-22 15:53:30.000483,False,False,False,False
954,2021-01-22 15:53:31.000117,False,False,False,False
955,2021-01-22 15:53:32.000325,False,False,False,False
956,2021-01-22 15:53:33.000020,False,False,False,False
957,2021-01-22 15:53:34.000218,False,False,False,False
958,2021-01-22 15:53:35.000183,False,False,False,False
959,2021-01-22 15:53:36.000151,False,False,False,False
960,2021-01-22 15:53:37.000321,False,False,False,False
961,2021-01-22 15:53:38.000102,False,False,False,False
962,2021-01-22 15:53:39.000306,False,False,False,False
963,2021-01-22 15:53:40.000460,False,False,False,False
964,2021-01-22 15:53:41.000383,False,False,False,False
965,2021-01-22 15:53:42.000132,False,False,False,False
966,2021-01-22 15:53:43.000421,False,False,False,False
967,2021-01-22 15:53:44.000264,False,False,False,False
968,2021-01-22 15:53:45.000158,False,False,False,False
969,2021-01-22 15:53:46.000434,False,False,False,False
970,2021-01-22 15:53:47.000174,False,False,False,False
971,2021-01-22 15:53:48.000136,False,False,False,False
972,2021-01-22 15:53:49.000428,False,False,False,False
973,2021-01-22 15:53:50.000154,False,False,False,False
974,2021-01-22 15:53:51.000366,False,False,False,False
975,2021-01-22 15:53:52.000199,False,False,False,False
976,2021-01-22 15:53:53.000407,False,False,False,False
977,2021-01-22 15:53:54.000415,False,False,False,False
978,2021-01-22 15:53:55.000494,False,False,False,False
979,2021-01-22 15:53:56.000300,False,False,False,False
980,2021-01-22 15:53:57.000489,False,False,False,False
981,2021-01-22 15:53:58.000022,False,False,False,False
982,2021-01-22 15:53:59.000081,False,False,False,False
983,2021-01-22 15:54:00.000037,False,False,False,False
984,2021-01-22 15:54:01.000038,False,False,False,False
985,2021-01-22 15:54:02.000049,False,False,False,False
986,2021-01-22 15:54:03.000288,False,False,False,False
987,2021-01-22 15:54:04.000059,False,False,False,False
988,2021-01-22 15:54:05.000203,False,False,False,False
989,2021-01-22 15:54:06.000394,False,False,False,False
990,2021-01-22 15:54:07.000200,False,False,False,False
991,2021-01-22 15:54:08.000116,False,False,False,False
992,2021-01-22 15:54:09.000283,False,False,False,False
993,2021-01-22 15:54:10.000296,False,False,False,False
994,2021-01-22 15:54:11.000400,False,False,False,False
995,2021-01-22 15:54:12.000166,False,False,False,False
996,2021-01-22 15:54:13.000082,False,False,False,False
997,2021-01-22 15:54:14.000412,False,False,False,False
998,2021-01-22 15:54:15.000419,False,False,False,False
999,2021-01-22 15:54:16.000290,False,False,False,False
1000,2021-01-22 15:54:17.000386,False,False,False,False
1001,2021-01-22 15:54:18.000334,False,False,False,False
1002,2021-01-22 15:54:19.000177,False,False,False,False
1003,2021-01-22 15:54:20.000329,False,False,False,False
1004,2021-01-22 15:54:21.000423,False,False,False,False
1005,2021-01-22 15:54:22.000144,False,False,False,False
1006,2021-01-22 15:54:23.000102,False,False,False,False
1007,2021-01-22 15:54:24.000450,False,False,False,False
1008,2021-01-22 15:54:25.000031,False,False,False,False
1009,2021-01-22 15:54:26.000310,False,False,False,False
1010,2021-01-22 15:54:27.000094,False,False,False,False
1011,2021-01-22 15:54:28.000395,False,False,False,False
1012,2021-01-22 15:54:29.000199,False,False,False,False
1013,2021-01-22 15:54:30.000100,False,False,False,False
1014,2021-01-22 15:54:31.000073,False,False,False,False
1015,2021-01-22 15:54:32.000485,False,False,False,False
1016,2021-01-22 15:54:33.000412,False,False,False,False
1017,2021-01-22 15:54:34.000241,False,False,False,False
1018,2021-01-22 15:54:35.000116,False,False,False,False
1019,2021-01-22 15:54:36.000432,False,False,False,False
1020,2021-01-22 15:54:37.000127,False,False,False,False
1021,2021-01-22 15:54:38.000453,False,False,False,False
1022,2021-01-22 15:54:39.000449,False,False,False,False
1023,2021-01-22 15:54:40.000220,False,False,False,False
1024,2021-01-22 15:54:41.000194,False,False,False,False
1025,2021-01-22 15:54:42.000108,False,False,False,False
1026,2021-01-22 15:54:43.000129,False,False,False,False
1027,2021-01-22 15:54:44.000189,False,False,False,False
1028,2021-01-22 15:54:45.000268,False,False,False,False
1029,2021-01-22 15:54:46.000084,False,False,False,False
1030,2021-01-22 15:54:47.000263,False,False,False,False
1031,2021-01-22 15:54:48.000359,False,False,False,False
1032,2021-01-22 15:54:49.000208,False,False,False,False
1033,2021-01-22 15:54:50.000159,False,False,False,False
1034,2021-01-22 15:54:51.000366,False,False,False,False
1035,2021-01-22 15:54:52.000011,False,False,False,False
1036,2021-01-22 15:54:53.000303,False,False,False,False
1037,2021-01-22 15:54:54.000243,False,False,False,False
1038,2021-01-22 15:54:55.000087,False,False,False,False
1039,2021-01-22 15:54:56.000224,False,False,False,False
1040,2021-01-22 15:54:57.000025,False,False,False,False
1041,2021-01-22 15:54:58.000125,False,False,False,False
1042,2021-01-22 15:54:59.000040,False,False,False,False
1043,2021-01-22 15:55:00.000379,False,False,False,False
1044,2021-01-22 15:55:01.000308,False,False,False,False
1045,2021-01-22 15:55:02.000316,False,False,False,False
1046,2021-01-22 15:55:03.000030,False,False,False,False
1047,2021-01-22 15:55:04.000521,False,False,False,False
1048,2021-01-22 15:55:05.000197,False,False,False,False
1049,2021-01-22 15:55:06.000400,False,False,False,False
1050,2021-01-22 15:55:07.000342,False,False,False,False
1051,2021-01-22 15:55:08.000529,False,False,False,False
1052,2021-01-22 15:55:09.000351,False,False,False,False
1053,2021-01-22 15:55:10.000423,False,False,False,False
1054,2021-01-22 15:55:11.000337,False,False,False,False
1055,2021-01-22 15:55:12.000200,False,False,False,False
1056,2021-01-22 15:55:13.000107,False,False,False,False
1057,2021-01-22 15:55:14.000504,False,False,False,False
1058,2021-01-22 15:55:15.000144,False,False,False,False
1059,2021-01-22 15:55:16.000377,False,False,False,False
1060,2021-01-22 15:55:17.000326,False,False,False,False
1061,2021-01-22 15:55:18.000534,False,False,False,False
1062,2021-01-22 15:55:19.000555,False,False,False,False
1063,2021-01-22 15:55:20.000046,False,False,False,False
1064,2021-01-22 15:55:21.000203,False,False,False,False
1065,2021-01-22 15:55:22.000247,False,False,False,False
1066,2021-01-22 15:55:23.000257,False,False,False,False
1067,2021-01-22 15:55:24.000374,False,False,False,False
1068,2021-01-22 15:55:25.000155,False,False,False,False
1069,2021-01-22 15:55:26.000599,False,False,False,False
1070,2021-01-22 15:55:27.000137,False,False,False,False
1071,2021-01-22 15:55:28.000389,False,False,False,False
